tf,anchor_shift,bar_time,currency,vel,acel,zvel,zS,cesta
H4,24,2025.09.25 00:00,USD,-6.3495555084,-11.7545148860,-0.2664618234,0.2125693116,0.5714285714
H4,24,2025.09.25 00:00,EUR,-10.3481985646,-1.7328675764,-0.4452137094,0.3811989542,0.5714285714
H4,24,2025.09.25 00:00,GBP,-1.9448862954,1.5647661171,-0.0876051689,0.0288191878,0.4285714286
H4,24,2025.09.25 00:00,JPY,0.8785141818,7.1966682270,0.0260230078,-0.0580879933,0.5714285714
H4,24,2025.09.25 00:00,CHF,1.6748841338,6.4080141291,0.0663437094,0.5416143323,0.8571428571
H4,24,2025.09.25 00:00,CAD,3.6268261585,1.9885850805,0.1601757653,-0.8479000734,0.8571428571
H4,24,2025.09.25 00:00,AUD,27.1039025549,24.1173892631,0.8523594945,1.7093271347,1.0000000000
H4,24,2025.09.25 00:00,NZD,-14.6414866606,-27.7880403545,-0.5983386815,-1.9675408539,1.0000000000
H4,25,2025.09.24 20:00,USD,20.7819616092,22.6776854180,0.8942193078,1.2602093780,1.0000000000
H4,25,2025.09.24 20:00,EUR,-19.4585945109,-20.6108643291,-0.7862377013,-0.2634948410,0.7142857143
H4,25,2025.09.24 20:00,GBP,0.1070908350,-11.6788361694,0.0048114044,-0.0094183100,0.5714285714
H4,25,2025.09.24 20:00,JPY,-28.4212512670,-31.4085468490,-0.8559413092,-1.2888256667,0.8571428571
H4,25,2025.09.24 20:00,CHF,-3.6203793317,-12.5095510878,-0.1482905917,1.5799336455,0.8571428571
H4,25,2025.09.24 20:00,CAD,19.6387327348,29.1607962209,0.8757060923,-0.1212584489,0.4285714286
H4,25,2025.09.24 20:00,AUD,16.9585393609,22.8102622798,0.5126009471,0.2877109670,0.7142857143
H4,25,2025.09.24 20:00,NZD,-5.9860994303,1.5590545166,-0.2279888667,-1.4448567239,1.0000000000
H4,26,2025.09.24 16:00,USD,27.0670274316,30.5838922517,1.1543166449,1.8768357067,1.0000000000
H4,26,2025.09.24 16:00,EUR,-15.9050619667,-13.3374570319,-0.6315589221,0.0371185069,0.5714285714
H4,26,2025.09.24 16:00,GBP,-0.0988957964,-3.3441598716,-0.0044209008,0.0027390880,0.5714285714
H4,26,2025.09.24 16:00,JPY,-10.1661558057,-2.6220902785,-0.3068373113,-0.5911037475,0.5714285714
H4,26,2025.09.24 16:00,CHF,4.9390772641,3.7288711322,0.1988837462,1.1422471699,0.8571428571
H4,26,2025.09.24 16:00,CAD,3.7968298894,1.9583916807,0.1709284199,-0.6933805987,0.8571428571
H4,26,2025.09.24 16:00,AUD,-2.2481857519,-20.4554258079,-0.0673453334,-0.2680163535,0.7142857143
H4,26,2025.09.24 16:00,NZD,-7.3846352644,3.4879779252,-0.2517973321,-1.5064397718,0.8571428571
H4,27,2025.09.24 12:00,USD,30.7392605694,36.7878208519,1.3146908040,1.5703736737,1.0000000000
H4,27,2025.09.24 12:00,EUR,-13.8800524271,-0.9312506738,-0.5524029817,-0.5910514029,0.7142857143
H4,27,2025.09.24 12:00,GBP,-8.7540221335,-16.8104723392,-0.3928519591,-0.3684440051,0.5714285714
H4,27,2025.09.24 12:00,JPY,-11.6745911684,-1.3578806362,-0.3557909096,-1.4320919094,0.8571428571
H4,27,2025.09.24 12:00,CHF,12.5171244110,17.4696171149,0.4973218883,1.0377346116,0.8571428571
H4,27,2025.09.24 12:00,CAD,1.1714880550,-1.1191595899,0.0542951803,0.0964795478,0.5714285714
H4,27,2025.09.24 12:00,AUD,-1.8278539424,-25.9680623817,-0.0560832867,0.8085801671,0.7142857143
H4,27,2025.09.24 12:00,NZD,-8.2913533641,-8.0706123460,-0.2799358172,-1.1215806828,1.0000000000
H4,28,2025.09.24 08:00,USD,14.6531022788,17.1118312878,0.6329615786,1.2455085654,0.8571428571
H4,28,2025.09.24 08:00,EUR,-7.5242373970,-1.8266956211,-0.3010762728,-0.1049501953,0.5714285714
H4,28,2025.09.24 08:00,GBP,12.0835091973,22.0306036697,0.5437584454,-0.1393229157,0.5714285714
H4,28,2025.09.24 08:00,JPY,-32.9795038780,-37.2518189529,-0.9926035872,-1.5045089158,1.0000000000
H4,28,2025.09.24 08:00,CHF,-11.7573557415,-9.8294149606,-0.4950998063,-0.2650866565,0.7142857143
H4,28,2025.09.24 08:00,CAD,13.0761329433,26.9457708853,0.5944162417,-0.4225599951,0.2857142857
H4,28,2025.09.24 08:00,AUD,18.6045168885,1.9077113903,0.5747715552,1.8597311261,1.0000000000
H4,28,2025.09.24 08:00,NZD,-6.1561642916,-19.0879876985,-0.2093417451,-0.6688110130,0.7142857143
H4,29,2025.09.24 04:00,USD,-10.3531881549,-5.9570706921,-0.4457281174,0.0137143580,0.4285714286
H4,29,2025.09.24 04:00,EUR,-15.0529222027,-36.2737141502,-0.6115394599,0.7001078661,0.7142857143
H4,29,2025.09.24 04:00,GBP,1.4299919584,-1.7216666597,0.0625441154,0.0083116040,0.4285714286
H4,29,2025.09.24 04:00,JPY,-16.7936950492,-28.2725306506,-0.5019317516,-1.2183801400,0.8571428571
H4,29,2025.09.24 04:00,CHF,-11.1071116478,-36.7881605306,-0.4380242938,-0.0035809197,0.2857142857
H4,29,2025.09.24 04:00,CAD,-8.7375554507,6.5001311639,-0.3982695448,-1.2748816738,1.0000000000
H4,29,2025.09.24 04:00,AUD,47.3208547031,77.8880177099,1.4644231802,2.0758429233,1.0000000000
H4,29,2025.09.24 04:00,NZD,13.2936258437,24.6249938094,0.4486964889,-0.3011340179,0.4285714286
H4,30,2025.09.24 00:00,USD,5.4049593775,27.4845766642,0.2348729929,1.0077442186,0.8571428571
H4,30,2025.09.24 00:00,EUR,-8.6153309882,-26.2747956287,-0.3463869322,1.6853284199,0.8571428571
H4,30,2025.09.24 00:00,GBP,-3.5096524126,-11.5961338206,-0.1520727812,0.2638316263,0.4285714286
H4,30,2025.09.24 00:00,JPY,-6.3181540452,-20.0526652857,-0.1918646547,-0.1748647030,0.4285714286
H4,30,2025.09.24 00:00,CHF,-4.7331299953,-21.9665286195,-0.1865401842,0.4727039597,0.7142857143
H4,30,2025.09.24 00:00,CAD,1.6382410780,31.0219444811,0.0748459148,-1.4732895568,1.0000000000
H4,30,2025.09.24 00:00,AUD,2.9865132919,5.2570957858,0.1044787777,-1.0683707967,0.7142857143
H4,30,2025.09.24 00:00,NZD,13.1465536939,16.1265064234,0.4438574838,-0.7130831680,0.7142857143
H4,31,2025.09.23 20:00,USD,-1.8957238088,18.9129614271,-0.0827695850,-0.2602978377,0.5714285714
H4,31,2025.09.23 20:00,EUR,1.1522698182,-22.7953141254,0.0461313313,1.0593173309,0.8571428571
H4,31,2025.09.23 20:00,GBP,11.7859270044,6.4408947825,0.5045194131,-0.0155021967,0.4285714286
H4,31,2025.09.23 20:00,JPY,2.9872955820,4.5502785653,0.0868457109,0.7427709414,0.7142857143
H4,31,2025.09.23 20:00,CHF,8.8891717562,-3.8309965964,0.3732780633,1.6467582321,1.0000000000
H4,31,2025.09.23 20:00,CAD,-9.5220634861,22.5816527769,-0.4272255271,-1.4137000661,1.0000000000
H4,31,2025.09.23 20:00,AUD,-5.8517229189,-4.2597355180,-0.2044199311,-0.8715367960,0.8571428571
H4,31,2025.09.23 20:00,NZD,-7.5451539470,-21.5997413121,-0.2555679767,-0.8878096080,0.7142857143
H4,32,2025.09.23 16:00,USD,-3.5168648201,1.0445766176,-0.1546726802,0.2027074375,0.4285714286
H4,32,2025.09.23 16:00,EUR,-2.5676049349,-18.0751182475,-0.1027870576,1.5386301589,1.0000000000
H4,32,2025.09.23 16:00,GBP,3.2452640752,-11.9191234463,0.1389000833,0.0132145430,0.5714285714
H4,32,2025.09.23 16:00,JPY,-7.5440655272,-2.1351970261,-0.2106418526,0.0893810582,0.4285714286
H4,32,2025.09.23 16:00,CHF,1.2102061319,-9.4704207624,0.0512909388,1.2000046086,0.8571428571
H4,32,2025.09.23 16:00,CAD,1.8384382086,44.0574808123,0.0808375729,-1.3627190437,0.8571428571
H4,32,2025.09.23 16:00,AUD,18.2072400560,24.7999042138,0.6371928409,-0.1798897679,0.5714285714
H4,32,2025.09.23 16:00,NZD,-10.8726131897,-28.3021021614,-0.3682118075,-1.5013289946,0.8571428571
H4,33,2025.09.23 12:00,USD,-6.0485602824,23.4516223877,-0.2693023612,-0.8794798621,0.8571428571
H4,33,2025.09.23 12:00,EUR,-12.9488017534,-33.8888400606,-0.5283897385,0.6314964852,0.7142857143
H4,33,2025.09.23 12:00,GBP,8.0564502057,-2.9379337021,0.3442530463,0.4068701554,0.5714285714
H4,33,2025.09.23 12:00,JPY,-10.3167105322,-13.6963580303,-0.2903459305,-1.3252880300,1.0000000000
H4,33,2025.09.23 12:00,CHF,-4.9524927038,-14.5248968294,-0.2010762048,0.4326832205,0.5714285714
H4,33,2025.09.23 12:00,CAD,2.2906476449,23.5495030064,0.1023302048,0.0392186513,0.7142857143
H4,33,2025.09.23 12:00,AUD,24.1402084393,27.0348555271,0.8636329888,1.8432239726,1.0000000000
H4,33,2025.09.23 12:00,NZD,-0.2207410181,-8.9879522988,-0.0074909038,-1.1487245929,0.7142857143
H4,34,2025.09.23 08:00,USD,-2.4587290090,17.4234628819,-0.1062633924,0.0766464135,0.4285714286
H4,34,2025.09.23 08:00,EUR,-5.6975417758,-13.0620537363,-0.2302729248,0.5977520233,0.5714285714
H4,34,2025.09.23 08:00,GBP,-9.9470944723,-27.2546425815,-0.4461441926,-1.3268521399,0.8571428571
H4,34,2025.09.23 08:00,JPY,4.2723150749,-1.6058518466,0.1185701648,1.3752414493,1.0000000000
H4,34,2025.09.23 08:00,CHF,-1.9279407808,-29.7312985385,-0.0786066888,0.8135715553,0.8571428571
H4,34,2025.09.23 08:00,CAD,-13.8696379419,-0.5194282987,-0.6399246673,-1.7597527003,1.0000000000
H4,34,2025.09.23 08:00,AUD,16.6968054982,31.3223315184,0.5906366271,0.4290385135,0.5714285714
H4,34,2025.09.23 08:00,NZD,12.9318234069,23.4274806012,0.4411437134,-0.2056451147,0.5714285714
H4,35,2025.09.23 04:00,USD,-4.3961174628,1.3265767770,-0.1911544743,0.7460117826,0.8571428571
H4,35,2025.09.23 04:00,EUR,21.2207919475,22.0378134364,0.8584807199,1.7042482213,1.0000000000
H4,35,2025.09.23 04:00,GBP,3.1516586181,4.1959565899,0.1431397766,-0.0937429428,0.5714285714
H4,35,2025.09.23 04:00,JPY,11.4788356014,37.4449324682,0.3218152394,0.0799564381,0.4285714286
H4,35,2025.09.23 04:00,CHF,25.6810488828,35.7613096331,1.0320536545,0.7836719956,0.7142857143
H4,35,2025.09.23 04:00,CAD,-15.2376866146,-10.4060565904,-0.7150056201,-0.5422869507,0.7142857143
H4,35,2025.09.23 04:00,AUD,-30.5671630068,-57.8182881815,-1.1731821187,-1.4616963773,0.8571428571
H4,35,2025.09.23 04:00,NZD,-11.3313679656,-32.5422441327,-0.3850762135,-1.2161621668,0.8571428571
H4,36,2025.09.23 00:00,USD,-22.0796172867,-27.3230168601,-0.9664876926,0.2416023634,0.4285714286
H4,36,2025.09.23 00:00,EUR,17.6594646405,27.0944463083,0.6949711118,1.7441091011,1.0000000000
H4,36,2025.09.23 00:00,GBP,8.0864814081,7.1849991430,0.3710678388,0.4370604839,0.5714285714
H4,36,2025.09.23 00:00,JPY,13.7345112405,5.0529292810,0.3852208319,0.3664661891,0.7142857143
H4,36,2025.09.23 00:00,CHF,17.2333986242,23.9569951136,0.6931037059,0.6650385475,0.8571428571
H4,36,2025.09.23 00:00,CAD,-29.3837034031,-36.0111838151,-1.3257170790,-1.0773558121,0.8571428571
H4,36,2025.09.23 00:00,AUD,-2.2705824939,-4.4244114830,-0.0878835228,-0.9177722638,0.7142857143
H4,36,2025.09.23 00:00,NZD,-2.9799527295,4.4692423123,-0.1011789300,-1.4591486091,1.0000000000
H4,37,2025.09.22 20:00,USD,-20.8086852359,-25.1000781550,-0.8948649466,-0.1892880900,0.8571428571
H4,37,2025.09.22 20:00,EUR,23.9475839436,42.1184962309,0.8832769019,1.3855747247,1.0000000000
H4,37,2025.09.22 20:00,GBP,5.3450322219,11.3197409828,0.2389404736,-1.1267776667,0.7142857143
H4,37,2025.09.22 20:00,JPY,-1.5629829833,-14.1690014523,-0.0438861489,0.7672237770,0.8571428571
H4,37,2025.09.22 20:00,CHF,12.7201683525,21.0029184170,0.5153643792,1.4885174279,0.7142857143
H4,37,2025.09.22 20:00,CAD,-32.1037162630,-38.5303343394,-1.2907354958,-1.1005808376,0.8571428571
H4,37,2025.09.22 20:00,AUD,-1.5919874009,-13.2015939056,-0.0614055853,-0.6802414539,0.5714285714
H4,37,2025.09.22 20:00,NZD,14.0545873651,16.5598522215,0.4862248614,-0.5444278815,0.5714285714
H4,38,2025.09.22 16:00,USD,-4.5614414377,11.8590648825,-0.1911217679,0.4435941338,0.4285714286
H4,38,2025.09.22 16:00,EUR,15.5075133127,19.9140297824,0.5432643869,1.4856163204,1.0000000000
H4,38,2025.09.22 16:00,GBP,15.1643875215,13.4479733636,0.6803485552,-0.2420303957,0.5714285714
H4,38,2025.09.22 16:00,JPY,-5.4088685011,-21.5567844428,-0.1516121297,0.6629662902,0.7142857143
H4,38,2025.09.22 16:00,CHF,10.6806268943,12.4450332453,0.4275341225,0.9081255429,0.8571428571
H4,38,2025.09.22 16:00,CAD,-42.2190426037,-51.1205990858,-1.6927954047,-1.2817965636,1.0000000000
H4,38,2025.09.22 16:00,AUD,-6.5926641578,-7.0028775601,-0.2605320201,-1.5701068870,0.8571428571
H4,38,2025.09.22 16:00,NZD,17.4294889718,22.0141598149,0.6009572020,-0.4063684411,0.5714285714
H4,39,2025.09.22 12:00,USD,-29.5001826701,-38.0226312631,-1.2394216400,-0.0833090347,0.4285714286
H4,39,2025.09.22 12:00,EUR,20.9400383072,28.4063714247,0.7336310113,2.0770704389,1.0000000000
H4,39,2025.09.22 12:00,GBP,10.9943839078,23.4993289699,0.4567675910,-0.5748785845,0.5714285714
H4,39,2025.09.22 12:00,JPY,3.3796474981,-13.7294966547,0.0950958693,0.0147015734,0.7142857143
H4,39,2025.09.22 12:00,CHF,9.5724041255,12.2874950435,0.3819111292,0.9658862505,0.8571428571
H4,39,2025.09.22 12:00,CAD,-21.2588553614,-23.8358020753,-0.8798428196,-0.2320438727,0.7142857143
H4,39,2025.09.22 12:00,AUD,-2.8946470879,1.9112826321,-0.1115847094,-1.1627275038,0.8571428571
H4,39,2025.09.22 12:00,NZD,8.7672112807,9.4834519229,0.2975609659,-1.0046992672,1.0000000000
H4,40,2025.09.22 08:00,USD,-19.8821918910,-37.5171935374,-0.8086810796,0.3312656015,0.5714285714
H4,40,2025.09.22 08:00,EUR,7.3645119604,25.4638532344,0.2581968620,1.2125090737,0.7142857143
H4,40,2025.09.22 08:00,GBP,17.3075481091,56.3857300894,0.7145453528,-0.3931311739,0.4285714286
H4,40,2025.09.22 08:00,JPY,5.8781669216,-17.4396250232,0.1665329658,1.0216189939,0.8571428571
H4,40,2025.09.22 08:00,CHF,27.8033577576,60.5480673381,1.1001253203,1.0575835592,0.8571428571
H4,40,2025.09.22 08:00,CAD,-13.3502096433,-20.8988264029,-0.5422643050,-0.4525094798,0.7142857143
H4,40,2025.09.22 08:00,AUD,-14.6255260202,-26.3988057722,-0.5618642941,-1.2441340004,0.8571428571
H4,40,2025.09.22 08:00,NZD,-10.4956571943,-40.1431999261,-0.3514031049,-1.5332025743,1.0000000000
H4,41,2025.09.22 04:00,USD,-5.7226942399,-7.8593640771,-0.2355193155,1.5293515848,0.8571428571
H4,41,2025.09.22 04:00,EUR,-0.8170214890,-0.6706907503,-0.0287792304,0.2903514813,0.5714285714
H4,41,2025.09.22 04:00,GBP,-1.0442979718,8.5792809501,-0.0430266505,-0.4585077566,0.7142857143
H4,41,2025.09.22 04:00,JPY,-25.9660968668,-42.4810257706,-0.7586012156,-1.0605406426,0.8571428571
H4,41,2025.09.22 04:00,CHF,-10.0802607503,-2.3408243021,-0.4245916497,-1.4980324461,0.8571428571
H4,41,2025.09.22 04:00,CAD,-4.8316300241,-3.0051553349,-0.1958389063,0.7770541896,0.7142857143
H4,41,2025.09.22 04:00,AUD,27.2511251748,26.1287449169,1.1142776631,1.0181078161,0.8571428571
H4,41,2025.09.22 04:00,NZD,21.2108761671,21.6490343679,0.7131611631,-0.5977842265,0.5714285714
H4,42,2025.09.22 00:00,USD,5.2433995734,-4.7129261410,0.2184209031,1.9001701625,1.0000000000
H4,42,2025.09.22 00:00,EUR,-9.4349816678,-14.4000235173,-0.3324855959,0.4000114425,0.7142857143
H4,42,2025.09.22 00:00,GBP,0.9014822651,7.8570055996,0.0360389736,-0.1751403882,0.8571428571
H4,42,2025.09.22 00:00,JPY,8.6815819595,23.3716439068,0.2535888640,-0.6699214206,0.7142857143
H4,42,2025.09.22 00:00,CHF,-6.7235964894,7.5896870245,-0.2809722583,-0.6372305356,0.4285714286
H4,42,2025.09.22 00:00,CAD,6.6274804119,8.2626865630,0.2704321357,1.1425575833,0.8571428571
H4,42,2025.09.22 00:00,AUD,2.1538289890,2.3886736938,0.0931979763,-0.7386671824,0.7142857143
H4,42,2025.09.22 00:00,NZD,-7.4491950418,-30.3567471295,-0.2532464492,-1.2217796614,0.8571428571
H4,43,2025.09.19 20:00,USD,4.2913929191,-5.0361249046,0.1750965107,1.2947364605,0.8571428571
H4,43,2025.09.19 20:00,EUR,-18.1709122873,-29.4044808978,-0.6558577529,-0.6317389215,0.8571428571
H4,43,2025.09.19 20:00,GBP,-5.9747087610,7.6176188656,-0.2469817780,-1.1965104463,0.8571428571
H4,43,2025.09.19 20:00,JPY,12.6060184689,8.1518607291,0.3753002911,0.6716224771,0.7142857143
H4,43,2025.09.19 20:00,CHF,-8.2827500645,-1.7293062633,-0.3392827681,0.2175743298,0.5714285714
H4,43,2025.09.19 20:00,CAD,6.4266180764,-3.5169382823,0.2340105782,1.4032294889,1.0000000000
H4,43,2025.09.19 20:00,AUD,11.6096065047,15.6714142720,0.5033598098,-0.3902891919,0.5714285714
H4,43,2025.09.19 20:00,NZD,-2.5052648564,8.2459564813,-0.0847698175,-1.3686241968,0.8571428571
H4,44,2025.09.19 16:00,USD,-16.4205063202,-51.9386797865,-0.6750376404,0.6472185695,0.8571428571
H4,44,2025.09.19 16:00,EUR,-4.4065164697,3.7943977479,-0.1595040511,0.2237445937,0.5714285714
H4,44,2025.09.19 16:00,GBP,1.7164141579,32.4676724527,0.0698461443,-1.1535170689,0.8571428571
H4,44,2025.09.19 16:00,JPY,16.1479159417,38.3146627887,0.4757559609,0.8783606601,0.7142857143
H4,44,2025.09.19 16:00,CHF,-1.7644063510,9.3243152127,-0.0709526580,0.0609209584,0.4285714286
H4,44,2025.09.19 16:00,CAD,8.9015564821,-19.6119490276,0.3226777235,1.6279630782,1.0000000000
H4,44,2025.09.19 16:00,AUD,0.4102134024,-10.8688348236,0.0179051214,-0.8550770104,0.8571428571
H4,44,2025.09.19 16:00,NZD,-4.5846708432,-1.4815845642,-0.1552367967,-1.4296137806,0.8571428571
H4,45,2025.09.19 12:00,USD,8.5224485930,-30.7125580507,0.3704186543,1.9045087062,1.0000000000
H4,45,2025.09.19 12:00,EUR,-7.4663331175,-16.5683219188,-0.2704555561,-0.2074404798,0.4285714286
H4,45,2025.09.19 12:00,GBP,-12.5049450620,-1.7892499861,-0.5084107778,-1.0534282442,0.8571428571
H4,45,2025.09.19 12:00,JPY,17.1091441528,47.9337722917,0.5105956208,-0.2152624865,0.4285714286
H4,45,2025.09.19 12:00,CHF,-2.7150909179,5.1395170885,-0.1066852151,-0.0855347296,0.5714285714
H4,45,2025.09.19 12:00,CAD,2.5769467138,-23.9639740723,0.0927847594,1.2749038636,0.8571428571
H4,45,2025.09.19 12:00,AUD,-4.8059297200,-3.5415411832,-0.2101592793,-0.4679056470,0.5714285714
H4,45,2025.09.19 12:00,NZD,-0.7162406422,23.5023558309,-0.0236992184,-1.1498409828,1.0000000000
H4,46,2025.09.19 08:00,USD,17.6350016465,7.3356640302,0.7492285348,1.7302710432,1.0000000000
H4,46,2025.09.19 08:00,EUR,-18.0993412739,-33.9576098318,-0.6566105571,0.3406380775,0.7142857143
H4,46,2025.09.19 08:00,GBP,-39.0781819802,-54.7058533079,-1.5909043655,-1.5832230447,1.0000000000
H4,46,2025.09.19 08:00,JPY,23.3177919448,58.8912826977,0.6967051639,0.3114565752,0.5714285714
H4,46,2025.09.19 08:00,CHF,-32.7447095805,-27.9759796348,-1.3372708492,-1.3016270327,0.8571428571
H4,46,2025.09.19 08:00,CAD,7.5486167597,2.0727317576,0.2720285539,0.6656525125,0.8571428571
H4,46,2025.09.19 08:00,AUD,11.7732797520,6.9964519977,0.5098499055,0.1790778715,0.4285714286
H4,46,2025.09.19 08:00,NZD,29.6475427317,41.3433122912,0.9941806824,-0.3422460024,0.7142857143
H4,47,2025.09.19 04:00,USD,2.1366698373,-23.3094331257,0.0898288688,1.3393875798,0.8571428571
H4,47,2025.09.19 04:00,EUR,-0.1463307387,12.6609154767,-0.0052675739,0.2368081704,0.5714285714
H4,47,2025.09.19 04:00,GBP,-9.6235789219,-16.9909709828,-0.4113037036,-0.2225241454,0.5714285714
H4,47,2025.09.19 04:00,JPY,16.5149289038,26.2855770130,0.4972114594,1.0129442680,1.0000000000
H4,47,2025.09.19 04:00,CHF,-7.7394364482,-0.5232540591,-0.3164302724,-0.2944761811,0.7142857143
H4,47,2025.09.19 04:00,CAD,-1.8264746893,-21.6546594020,-0.0656108721,0.8053357032,0.7142857143
H4,47,2025.09.19 04:00,AUD,1.1223802578,8.3636964671,0.0518043642,-1.1231623690,0.8571428571
H4,47,2025.09.19 04:00,NZD,-0.4381582008,15.1681286128,-0.0156285816,-1.7543130259,1.0000000000
H4,48,2025.09.19 00:00,USD,9.9563257144,-9.0449620323,0.4177250943,1.6110377427,1.0000000000
H4,48,2025.09.19 00:00,EUR,4.9650418495,8.6647284761,0.1811360963,1.1872510026,0.8571428571
H4,48,2025.09.19 00:00,GBP,-6.9555233346,-11.5414808185,-0.2972092945,-0.2599298373,0.5714285714
H4,48,2025.09.19 00:00,JPY,-14.6900619473,-14.4904279890,-0.4862952397,-1.4153990234,1.0000000000
H4,48,2025.09.19 00:00,CHF,-14.3132835138,-15.4496726604,-0.5718472879,-0.1406957693,0.4285714286
H4,48,2025.09.19 00:00,CAD,-1.6352061510,-5.3403133270,-0.0583472698,0.6890818747,0.7142857143
H4,48,2025.09.19 00:00,AUD,-0.2348447048,6.9572987149,-0.0107295973,-0.9636313750,0.7142857143
H4,48,2025.09.19 00:00,NZD,22.9075520876,40.2448296362,0.8472080626,-0.7077146150,0.8571428571
H4,49,2025.09.18 20:00,USD,9.3275178237,-20.7028787780,0.3784610175,1.1144611338,1.0000000000
H4,49,2025.09.18 20:00,EUR,11.2335686106,27.7481112007,0.4094742954,0.6920458173,0.5714285714
H4,49,2025.09.18 20:00,GBP,-13.5923276266,-29.4430834686,-0.5870816369,-0.8754909726,0.5714285714
H4,49,2025.09.18 20:00,JPY,4.4541577398,19.0869185047,0.1489935003,-0.2197865083,0.5714285714
H4,49,2025.09.18 20:00,CHF,-6.5534438011,8.3100030741,-0.2694536536,0.8793999467,0.7142857143
H4,49,2025.09.18 20:00,CAD,9.9435563587,1.9142067040,0.3544290983,1.0713574428,0.7142857143
H4,49,2025.09.18 20:00,AUD,-4.0618077674,2.2308540057,-0.1814585934,-1.3278029272,0.8571428571
H4,49,2025.09.18 20:00,NZD,-10.7512213377,-9.1441312424,-0.3981718538,-1.3341839324,1.0000000000
H4,50,2025.09.18 16:00,USD,35.5181734663,12.4895387962,1.2856531417,1.6901843471,1.0000000000
H4,50,2025.09.18 16:00,EUR,-8.2009142176,-0.1289161802,-0.2988061518,0.5038108163,0.7142857143
H4,50,2025.09.18 16:00,GBP,-30.7512582948,-47.8406380332,-1.3067007864,-1.2664777785,1.0000000000
H4,50,2025.09.18 16:00,JPY,-22.1667468470,-34.3332184527,-0.7331672575,-0.1417935628,0.4285714286
H4,50,2025.09.18 16:00,CHF,-11.0887215637,5.0933540389,-0.4601902360,0.1729577917,0.4285714286
H4,50,2025.09.18 16:00,CAD,28.5135055097,35.6994098977,1.0145241211,1.0697529297,0.8571428571
H4,50,2025.09.18 16:00,AUD,11.2790482260,23.6486892291,0.5042073127,-0.8841767412,0.7142857143
H4,50,2025.09.18 16:00,NZD,-3.1030862790,5.3717807041,-0.1110215970,-1.1442578024,0.8571428571
H4,51,2025.09.18 12:00,USD,39.2350066437,35.7777104118,1.3839745101,1.5214070057,1.0000000000
H4,51,2025.09.18 12:00,EUR,9.1019888013,32.8136576233,0.3321278531,0.3251698258,0.7142857143
H4,51,2025.09.18 12:00,GBP,-10.7156950759,-15.7409707648,-0.4744724767,-0.2565731398,0.5714285714
H4,51,2025.09.18 12:00,JPY,-30.8246281389,-60.2239050407,-1.0115843231,-1.5288520482,0.8571428571
H4,51,2025.09.18 12:00,CHF,-7.8546080065,12.1283569572,-0.3259459136,0.1067843510,0.4285714286
H4,51,2025.09.18 12:00,CAD,26.5409207861,46.0049462301,0.9364138715,1.2533101702,0.8571428571
H4,51,2025.09.18 12:00,AUD,-1.2643885369,-7.7272565028,-0.0569697183,-0.1701569247,0.5714285714
H4,51,2025.09.18 12:00,NZD,-24.2185964731,-43.0325389141,-0.8578072406,-1.2510892401,1.0000000000
